,USD 1y1y,EUR 1y1y,GBP 1y1y,JPY 1y1y,AUD 1y1y,NZD 1y1y,CHF 1y1y,NOK 1y1y,SEK 1y1y,USD 2y1y,EUR 2y1y,GBP 2y1y,JPY 2y1y,AUD 2y1y,NZD 2y1y,CHF 2y1y,NOK 2y1y,SEK 2y1y,USD 2y2y,EUR 2y2y,GBP 2y2y,JPY 2y2y,AUD 2y2y,NZD 2y2y,CHF 2y2y,NOK 2y2y,SEK 2y2y,USD 5y5y,EUR 5y5y,GBP 5y5y,JPY 5y5y,AUD 5y5y,NZD 5y5y,CHF 5y5y,NOK 5y5y,SEK 5y5y,USD 10y10y,EUR 10y10y,GBP 10y10y,JPY 10y10y,AUD 10y10y,NZD 10y10y,CHF 10y10y,NOK 10y10y,SEK 10y10y,USD 15y15y,EUR 15y15y,GBP 15y15y,JPY 15y15y,AUD 15y15y,NZD 15y15y,CHF 15y15y,NOK 15y15y,SEK 15y15y
2023-04-19,356.312,320.104,429.94000000000005,17.0,373.64000000000004,481.025,197.33,358.294,348.41,302.63,281.016,390.32,29.520000000000003,362.35,404.72599999999994,195.35,319.571,299.19,296.322,274.11400000000003,380.77,36.09,367.58000000000004,398.029,196.3,317.205,291.75,307.594,286.002,338.24,106.32999999999998,440.44,424.73799999999994,211.12,320.282,284.96000000000004,323.758,277.829,354.86,147.81,429.02,467.31800000000004,205.53,272.7,270.44,272.985,209.687,328.13,136.60000000000002,337.13,484.791,186.84,172.386,220.03
2023-04-20,341.647,314.70799999999997,420.35,15.129999999999999,366.97,456.03999999999996,189.38,356.68600000000004,340.03000000000003,293.392,268.457,380.84,28.189999999999998,353.25,395.18399999999997,189.32999999999998,319.91200000000003,295.75,289.095,267.359,368.71999999999997,34.8,356.68,388.194,190.65,317.124,290.16,303.912,279.396,328.5,102.36000000000001,436.24,415.38700000000006,208.68,318.21500000000003,278.28,320.644,277.82399999999996,346.12,151.06,420.83000000000004,456.569,204.57999999999998,270.353,265.22999999999996,270.072,209.25099999999998,319.84,140.15,328.95,474.725,183.10999999999999,173.159,221.73
2023-04-21,344.304,314.334,419.02,14.27,370.16,445.714,187.76999999999998,364.786,341.15000000000003,296.054,275.252,379.34999999999997,26.490000000000002,345.46999999999997,386.62899999999996,193.1,327.121,294.13,293.135,270.528,369.31,33.32,354.21,379.344,193.63,324.556,286.91,308.99,282.84,330.39,101.75,433.19,409.131,209.67,322.085,281.58,324.437,281.01099999999997,347.45,151.03,420.05999999999995,450.171,207.28,275.497,265.82,273.66700000000003,212.812,322.92,140.34,328.48,468.561,184.21,174.65900000000002,221.36999999999998
2023-04-24,331.238,319.301,424.93,13.77,367.68,448.98100000000005,195.54,369.961,345.27,286.291,278.866,385.11,26.02,348.64000000000004,387.921,183.83,332.653,299.58,283.894,272.89,374.65999999999997,32.46,353.83,380.438,190.27,329.023,289.78999999999996,302.514,284.884,334.89,101.69,433.76,407.624,211.7,321.849,278.36,319.197,283.665,351.6,152.43,418.29999999999995,450.168,208.48,277.562,268.10999999999996,268.866,216.28799999999998,326.84000000000003,141.64000000000001,326.71000000000004,468.543,186.76,177.057,222.46
2023-04-25,311.302,304.44300000000004,415.28999999999996,14.75,355.07,433.21,186.38,364.92,338.89,272.345,264.084,374.81,26.229999999999997,328.02,377.93899999999996,181.26,327.053,294.07,271.572,256.955,367.06,32.24,339.15000000000003,371.24399999999997,183.69,322.84999999999997,281.87,297.07099999999997,275.087,327.7,100.07999999999998,422.3,399.729,207.10000000000002,314.884,271.72999999999996,315.311,273.953,346.27,149.47,406.98999999999995,443.02599999999995,203.58,271.86499999999995,260.37,266.26599999999996,205.671,322.52,139.03,316.37,461.649,182.34,171.548,197.67999999999998
2023-04-26,319.312,301.682,415.06999999999994,14.46,354.44,435.541,186.66,352.67900000000003,321.0,278.12800000000004,261.409,374.98999999999995,25.180000000000003,322.82,375.305,177.88,315.031,275.45000000000005,276.931,258.466,366.7,30.759999999999998,337.04999999999995,369.72,180.4,313.48600000000005,272.75,302.49,279.728,333.1,96.61,425.72999999999996,399.69100000000003,206.32000000000002,308.716,269.16,318.842,280.08299999999997,348.41,147.10000000000002,411.91,441.763,204.2,265.941,257.31,269.374,210.03300000000002,325.85,136.95999999999998,322.04,460.36400000000003,182.95,168.514,223.17999999999998
2023-04-27,330.90099999999995,302.93,420.73,15.03,361.15,456.261,189.12,355.819,324.90999999999997,288.813,264.786,383.52,26.43,340.94,383.252,186.58999999999997,318.89599999999996,274.05,287.201,262.751,374.39,31.669999999999998,346.12,378.106,189.45000000000002,317.34499999999997,271.63,306.404,284.48199999999997,337.55,98.2,433.21,411.531,213.41000000000003,317.904,273.99,321.426,281.764,354.36,148.93,421.84,452.97200000000004,213.81,270.139,258.51,272.065,211.20399999999998,331.2,140.0,331.23,471.821,191.13,170.522,215.35000000000002
2023-04-28,321.261,290.089,418.39000000000004,12.22,349.53,449.34399999999994,181.91,351.192,313.95,276.414,249.916,379.76,22.41,323.04,381.39799999999997,179.77,314.674,272.63,275.03000000000003,248.068,369.98,26.6,327.71,374.17600000000004,180.29999999999998,312.695,264.15999999999997,298.89,272.294,331.76,88.16000000000001,417.87,406.845,204.21999999999997,313.122,263.26,315.413,271.993,350.01000000000005,136.0,406.48999999999995,448.731,205.06000000000003,261.98,255.83,266.89300000000003,204.22099999999998,326.71000000000004,127.25,315.62,467.803,182.03,165.011,208.39
2023-05-01,337.862,290.089,418.65,13.569999999999999,359.78,459.376,181.70999999999998,350.9,314.15000000000003,293.096,249.916,380.14,23.45,339.54,383.01099999999997,181.24,314.519,272.63,292.14799999999997,248.068,370.09,28.73,331.94,375.264,180.43,312.547,264.15999999999997,315.586,272.294,331.77,93.23,437.43,408.129,203.44000000000003,313.123,263.25,328.923,271.993,350.02,141.44,419.25,450.65999999999997,205.12,261.958,255.83,278.291,204.22099999999998,326.65999999999997,134.07,327.05,470.16700000000003,181.59,165.03300000000002,208.39
2023-05-02,315.089,281.134,409.87,14.2,361.1,447.12199999999996,178.07,355.22499999999997,316.84000000000003,272.89599999999996,243.811,373.42,24.82,333.46,377.654,174.48,317.321,272.45,273.084,241.115,365.96999999999997,29.65,341.87,368.939,175.29999999999998,313.52799999999996,259.3,306.365,270.281,328.24,93.66,421.44000000000005,397.738,199.10000000000002,312.74199999999996,273.09000000000003,322.783,270.633,347.01,141.3,411.59999999999997,442.129,201.28,265.204,250.55999999999997,272.767,203.192,324.61,134.21,320.37,461.801,177.31,165.30599999999998,204.32000000000002
2023-05-03,292.42900000000003,283.32,415.81,14.21,358.71,450.084,182.19,349.569,316.09,256.174,241.377,374.92,24.87,331.19,376.525,181.91,310.10699999999997,268.8,259.36499999999995,239.67499999999998,364.31,29.93,338.49,366.328,183.62,307.05,261.26,305.851,266.975,329.09999999999997,93.45,423.21,396.403,204.17999999999998,307.55400000000003,266.56,325.341,268.476,348.53999999999996,141.41,412.96,441.35600000000005,207.19,260.485,253.6,275.964,203.38400000000001,326.96999999999997,133.93,323.3,461.00700000000006,185.44,161.269,205.19
2023-05-04,292.014,264.507,395.38,14.27,330.58,447.76300000000003,170.0,349.95099999999996,306.81,263.353,227.27599999999998,365.87,24.87,305.98,374.947,171.92000000000002,311.419,260.78999999999996,266.202,230.627,358.51,29.28,321.59,365.96799999999996,174.23,309.768,255.24,308.54400000000004,270.576,332.56,93.56,418.84,403.437,201.35999999999999,313.80499999999995,270.71999999999997,328.75100000000003,275.205,348.45,141.25,406.37,451.23199999999997,204.04,264.182,252.59,279.666,207.815,327.69,133.94,320.54999999999995,473.57199999999995,182.27,164.292,210.4
2023-05-05,307.35,274.012,413.57,14.27,354.33,443.23699999999997,172.35,350.502,306.61,271.563,237.17000000000002,380.32,24.87,331.49,374.631,174.59,314.19,264.37,271.946,239.541,371.34000000000003,29.28,335.97,364.821,178.36,313.17,260.46999999999997,311.666,277.224,341.19,93.56,437.92,403.687,210.02,318.909,270.92,327.265,280.16700000000003,358.31,141.25,425.37,448.67100000000005,211.31000000000003,268.053,255.38,277.706,216.14399999999998,337.15000000000003,133.94,337.88,471.43600000000004,188.95,167.81,209.98999999999998
2023-05-08,316.007,278.582,413.90000000000003,14.17,357.27000000000004,462.589,172.15,354.712,311.21,278.753,244.45800000000003,380.77,23.1,330.82,384.192,176.29,316.752,267.7,278.628,241.97199999999998,371.52,28.560000000000002,332.08000000000004,375.161,179.72,315.306,261.53,316.255,280.179,341.19,93.72,431.21999999999997,413.225,208.36999999999998,320.798,270.90999999999997,332.193,282.176,358.31,140.9,421.25000000000006,459.366,211.3,269.97900000000004,256.36,282.66200000000003,216.75900000000001,337.12,134.29,334.12,482.55999999999995,187.64000000000001,169.645,213.54999999999998
2023-05-09,314.337,281.986,421.46999999999997,14.41,357.85,451.03099999999995,169.94,354.531,314.04,278.054,247.14299999999997,388.16,24.97,331.46,385.13,171.60999999999999,316.808,270.46000000000004,278.309,243.675,379.76,30.23,341.82,376.127,176.54000000000002,315.082,265.66,317.519,280.488,348.66,94.01,439.68,415.38700000000006,211.96,320.472,273.4,332.961,286.266,365.65,141.53,432.47,461.65200000000004,213.58,266.569,259.57,283.84999999999997,221.183,343.81,134.19,341.29,484.566,190.19,165.338,215.17
2023-05-10,300.234,270.464,414.28000000000003,13.389999999999999,349.33,435.20700000000005,167.18,359.079,315.68,267.37899999999996,234.977,380.07,23.849999999999998,321.76,378.127,168.28,321.77,268.51,268.282,236.84799999999998,373.20000000000005,28.970000000000002,331.38,370.474,171.15,319.221,262.09,313.377,276.681,344.69,91.41,430.97,409.468,207.49,321.612,271.47,331.35400000000004,280.33000000000004,361.27,139.69,425.5,455.276,210.56,269.38300000000004,262.39,284.80400000000003,216.648,339.84000000000003,132.49,334.32,478.035,189.12,173.063,211.49
2023-05-11,298.063,265.702,403.74,12.67,340.33000000000004,447.889,161.4,349.062,303.98,263.527,228.735,366.97,22.439999999999998,314.33,384.105,160.49,314.98699999999997,259.31,263.849,231.836,359.90999999999997,27.279999999999998,324.18,377.654,163.22,312.864,251.98000000000002,304.59900000000005,268.78700000000003,337.43,88.91,420.66999999999996,408.64300000000003,200.05,317.094,259.38,324.135,275.955,357.1,134.99,420.91,457.85999999999996,203.62,263.5,251.82000000000002,280.103,212.641,337.2,127.50999999999999,334.74,480.764,183.22,172.282,209.43
2023-05-12,309.817,275.24899999999997,413.38,12.09,347.46000000000004,432.747,166.05,350.534,311.32,272.96999999999997,240.59599999999998,375.26,22.61,327.82,381.094,164.02,317.087,259.71000000000004,272.798,238.225,366.37,27.169999999999998,334.69,374.534,166.35999999999999,316.018,255.58,310.745,273.48,342.52,87.39,427.96000000000004,406.637,201.28,322.853,266.59999999999997,326.546,279.66700000000003,362.26,138.05,428.40999999999997,457.028,207.01,267.054,254.04,281.74899999999997,218.493,342.01,130.62,341.73,479.92,186.42000000000002,168.20600000000002,213.73000000000002
2023-05-15,309.73,273.651,415.36999999999995,13.94,358.21,449.259,168.56,350.392,309.35,273.226,235.299,378.01,24.97,332.14,382.264,168.47,319.862,261.15,273.807,238.036,369.47999999999996,29.770000000000003,339.57,377.83799999999997,169.81,319.57399999999996,255.66,315.709,275.402,346.0,90.07,436.09999999999997,410.58500000000004,203.47,324.801,267.85,331.91700000000003,283.761,364.77,140.34,434.84,459.86,212.91000000000003,270.41200000000003,258.44,286.927,224.06199999999998,344.24,132.71,345.73,484.312,190.86,171.383,210.55
2023-05-16,316.25899999999996,280.26300000000003,414.78999999999996,13.07,358.38,448.80000000000007,168.53,348.437,309.24,278.375,242.06400000000002,378.84000000000003,22.48,332.76,380.581,173.10000000000002,319.72900000000004,262.63,278.661,243.912,369.65,27.47,341.65999999999997,376.747,174.37,319.844,257.21,316.535,279.77,345.73,87.77000000000001,438.12,410.48299999999995,205.67000000000002,326.844,271.34999999999997,333.77,286.57,365.33000000000004,139.28,437.5,460.37100000000004,217.20999999999998,269.825,261.47,286.581,227.45600000000002,343.82,131.4,348.24,484.858,194.88,171.477,220.92000000000002
2023-05-17,325.289,289.528,421.41,12.18,367.01,461.731,171.58,348.30100000000004,314.44,283.865,247.45499999999998,383.63,21.790000000000003,335.72,392.598,167.35,319.738,263.41999999999996,283.25,247.694,374.08000000000004,26.56,339.88,384.679,170.03,319.835,259.66,316.517,272.668,346.61,85.34,434.77,414.534,200.25,326.863,273.72999999999996,332.975,282.8,366.23,134.61,436.96000000000004,467.004,212.23999999999998,268.60699999999997,258.04999999999995,285.074,223.21200000000002,344.28000000000003,127.22,347.46000000000004,491.671,190.91,172.667,218.03
2023-05-18,339.65200000000004,297.06800000000004,431.90999999999997,13.73,375.3,486.013,168.89000000000001,350.643,311.12,295.338,259.812,392.87,23.75,355.12,401.678,171.79,319.726,264.89,293.904,259.117,383.58,28.84,354.55,393.202,173.16,319.928,259.36,323.673,285.69399999999996,359.96000000000004,89.89,446.91999999999996,425.196,200.11999999999998,326.865,275.3,337.707,294.314,376.14,134.67,446.0,479.55199999999996,212.15,269.777,259.13,287.98,232.92899999999997,354.63,128.61,354.07,504.60200000000003,189.51,172.376,219.64000000000001
2023-05-19,343.588,298.616,437.4,14.030000000000001,379.58,497.51300000000003,171.35,363.696,329.58,303.16700000000003,260.003,398.25,24.98,353.88,408.263,177.7,337.248,285.67,300.802,258.703,388.56,29.7,359.28,397.125,178.10999999999999,337.329,278.68,326.099,284.243,362.74,89.61,443.53999999999996,426.206,205.33,340.463,285.74,339.896,290.77000000000004,378.81,135.28,444.32,483.82500000000005,213.89999999999998,282.784,274.69,289.791,229.65200000000002,357.26,129.55,352.28000000000003,508.93600000000004,187.62,183.81799999999998,224.21
2023-05-22,347.61899999999997,301.585,447.33,13.74,384.7,491.439,173.47,360.034,327.42,306.332,263.37,408.79,24.11,356.32,408.802,177.92,333.087,284.07,303.942,259.178,395.78000000000003,28.64,359.83,398.44599999999997,179.07999999999998,333.866,277.19,331.78000000000003,286.144,363.56,88.14999999999999,447.32000000000005,427.341,207.98000000000002,337.424,282.87,345.183,290.928,379.67,134.12,445.98,482.95000000000005,213.68,277.221,272.1,293.42100000000005,228.96899999999997,358.18,128.48999999999998,352.9,508.418,189.45000000000002,180.214,222.92999999999998
2023-05-23,344.399,303.139,454.26,15.190000000000001,389.38,511.328,176.48999999999998,363.916,332.88,303.265,264.234,417.03999999999996,26.26,362.75,422.61699999999996,179.29999999999998,337.241,286.22,302.167,260.93199999999996,406.10999999999996,30.81,367.07,411.29100000000005,179.74,337.711,281.28000000000003,329.83,287.617,373.37,91.47,452.54,435.19300000000004,210.76999999999998,340.849,287.40000000000003,343.333,290.537,389.37,137.83,450.15999999999997,492.264,215.11,280.664,275.91,291.765,228.37,366.26,131.51,353.79,519.199,191.76999999999998,183.194,226.89
2023-05-24,353.666,308.29499999999996,486.8,14.510000000000002,385.61,471.72599999999994,181.51999999999998,367.563,335.28,307.13,267.949,433.31,25.71,360.0,409.875,181.34,336.904,290.62,306.93199999999996,264.23,416.04,30.4,363.11,401.91999999999996,182.51999999999998,334.86699999999996,283.72,331.67,287.40299999999996,371.81,91.4,447.88,433.575,207.19,337.459,281.73,345.249,288.727,386.88,138.44,448.71999999999997,480.307,212.07,278.399,276.81,294.071,225.48,364.07,132.7,352.17,506.862,188.44,181.214,224.00000000000003
2023-05-25,373.463,317.204,512.63,15.690000000000001,394.8,476.923,190.04000000000002,377.849,341.64,321.18699999999995,274.82,456.54,26.93,376.60999999999996,414.107,180.66,346.296,299.03,319.016,268.334,438.58,33.800000000000004,373.27,406.56999999999994,184.01000000000002,343.177,292.0,335.806,289.022,382.65,99.24,455.26,433.12799999999993,208.86999999999998,340.721,285.01,341.148,291.553,393.83,144.34,454.77,482.34700000000004,209.85,283.833,277.22,288.455,225.186,368.19,135.3,357.38,509.01800000000003,187.68,186.018,227.68
2023-05-26,377.53999999999996,319.269,503.8299999999999,15.28,395.74,474.00399999999996,188.54,384.207,347.01,323.42900000000003,277.639,450.4,26.790000000000003,361.92,414.47,188.1,351.18399999999997,302.07,319.14799999999997,270.31399999999996,433.13,31.31,372.52,408.089,188.05,345.882,293.65000000000003,331.39599999999996,289.332,380.53,94.04,451.17,433.616,210.27,343.759,291.44,337.033,290.747,393.57,140.51,448.03,483.495,212.86999999999998,287.028,278.67,284.589,225.979,371.03999999999996,133.78,347.90000000000003,509.807,190.15,188.979,225.43
2023-05-29,377.53999999999996,312.436,504.07,15.1,388.36,466.44500000000005,189.84,386.16,342.65,323.42900000000003,268.02000000000004,450.53000000000003,27.229999999999997,357.0,409.353,185.64000000000001,350.584,298.09999999999997,319.14799999999997,261.407,433.16999999999996,32.37,370.16,402.69899999999996,187.10999999999999,345.721,288.38,331.39599999999996,279.07099999999997,380.56,96.94,439.77000000000004,426.43700000000007,211.39000000000001,343.367,281.66,337.033,281.108,393.55,141.76999999999998,439.36,477.39500000000004,212.93,286.758,274.54,284.589,216.983,371.06,134.35,338.27,503.58400000000006,190.39999999999998,193.48499999999999,223.42
2023-05-30,358.2,295.572,498.93,14.469999999999999,387.24,453.11,177.07999999999998,380.287,335.84000000000003,305.512,255.19400000000002,443.26,26.240000000000002,351.37,395.90000000000003,172.4,342.63599999999997,289.57,304.04200000000003,248.74999999999997,427.52,31.75,357.44,390.408,172.55,336.56600000000003,281.67,322.972,272.045,370.71999999999997,96.61,443.41999999999996,417.11799999999994,195.64999999999998,335.185,278.95,333.976,276.042,386.11,140.87,437.51,466.512,199.94,279.96,267.96000000000004,282.416,212.95799999999997,364.32000000000005,133.07999999999998,337.14,492.696,178.24,182.734,207.73000000000002
2023-05-31,351.033,287.274,481.58000000000004,14.030000000000001,385.29,458.91400000000004,173.76,376.423,328.32,299.429,247.91599999999997,431.56999999999994,25.56,353.83,395.834,162.93,337.48,286.17,298.353,241.094,416.81,30.95,360.02,389.901,164.48000000000002,332.096,276.19,320.008,270.421,365.28999999999996,96.74000000000001,438.95,415.417,188.82000000000002,332.776,271.57,332.795,274.628,379.72,140.48000000000002,437.46,465.996,195.3,277.09999999999997,264.65000000000003,281.341,213.882,358.33,133.71,339.25,492.174,175.78,180.10999999999999,216.55
2023-06-01,342.69,283.49899999999997,481.78000000000003,13.01,385.70000000000005,461.514,173.49,379.463,325.57,294.133,243.29900000000004,429.94000000000005,24.86,353.82,391.687,166.5,340.941,278.39,293.072,238.71699999999998,414.32000000000005,30.04,359.47,385.581,166.12,336.319,269.76,317.37899999999996,265.86400000000003,359.68,95.65,442.89,414.29600000000005,189.19,333.31,270.64,328.935,278.08299999999997,377.28999999999996,140.44,439.53,464.23199999999997,197.95000000000002,279.251,256.81,277.371,217.50699999999998,356.67,133.76,342.26,490.39599999999996,178.29999999999998,181.948,211.93
